osm_type,id,categoria,lat,lon,name,sin_nombre
node,11012675809,luminaria,4.7090681,-74.0581848,Sin registro,True
node,11012675815,luminaria,4.7091964,-74.0580493,Sin registro,True
node,11012675817,luminaria,4.7092839,-74.0581372,Sin registro,True
node,11012675822,luminaria,4.7094791,-74.0579782,Sin registro,True
node,11013020641,luminaria,4.7092679,-74.0577972,Sin registro,True
node,11013025952,luminaria,4.7093304,-74.0568819,Sin registro,True
node,11013025958,luminaria,4.7094222,-74.0567877,Sin registro,True
node,11013025966,luminaria,4.7094563,-74.0569992,Sin registro,True
node,11013025978,luminaria,4.7095008,-74.0572353,Sin registro,True
node,11013025983,luminaria,4.7094476,-74.0575397,Sin registro,True
node,11013025984,luminaria,4.7095415,-74.0574666,Sin registro,True
node,11013026004,luminaria,4.7095947,-74.0577925,Sin registro,True
node,11013026029,luminaria,4.7096401,-74.058057,Sin registro,True
node,11013026049,luminaria,4.7096993,-74.0583886,Sin registro,True
node,11013345752,luminaria,4.7076326,-74.0570616,Sin registro,True
node,11013345764,luminaria,4.7079306,-74.0595668,Sin registro,True
node,11013345771,luminaria,4.707928,-74.0587923,Sin registro,True
node,11013345772,luminaria,4.7079687,-74.0590236,Sin registro,True
node,11013345773,luminaria,4.7080115,-74.059257,Sin registro,True
node,11013345775,luminaria,4.7078892,-74.0593086,Sin registro,True
node,11013345781,luminaria,4.7078377,-74.0590169,Sin registro,True
node,11013345788,luminaria,4.7077896,-74.0587547,Sin registro,True
node,11013345798,luminaria,4.7077378,-74.0584527,Sin registro,True
node,11013346805,luminaria,4.7076907,-74.0581673,Sin registro,True
node,11013346818,luminaria,4.7076713,-74.0572661,Sin registro,True
node,11013346819,luminaria,4.7077462,-74.0577301,Sin registro,True
node,11013346820,luminaria,4.7077027,-74.0574988,Sin registro,True
node,11013346821,luminaria,4.7076406,-74.0578924,Sin registro,True
node,11013346838,luminaria,4.7075878,-74.0575652,Sin registro,True
node,11013346839,luminaria,4.7075363,-74.0572889,Sin registro,True
node,11013346850,luminaria,4.7074865,-74.0570207,Sin registro,True
node,11014176140,luminaria,4.7085167,-74.0594025,Sin registro,True
node,11014176141,luminaria,4.7082788,-74.059436,Sin registro,True
node,11014198273,luminaria,4.708768,-74.0594327,Sin registro,True
node,11014198289,luminaria,4.7084933,-74.0595165,Sin registro,True
node,11014198305,luminaria,4.7081739,-74.0595872,Sin registro,True
node,11015138733,luminaria,4.709737,-74.0586307,Sin registro,True
node,11015138748,luminaria,4.7097878,-74.0589023,Sin registro,True
node,11015138784,luminaria,4.7096952,-74.0591685,Sin registro,True
node,11015138796,luminaria,4.7093648,-74.05926,Sin registro,True
node,11015138823,luminaria,4.709033,-74.0593592,Sin registro,True
node,11017059924,luminaria,4.7080877,-74.0569697,Sin registro,True
node,11017059925,luminaria,4.7078511,-74.0570059,Sin registro,True
node,11017059930,luminaria,4.7093705,-74.057077,Sin registro,True
node,11017059935,luminaria,4.7094089,-74.0573017,Sin registro,True
node,11036473088,luminaria,4.7079025,-74.054612,Sin registro,True
node,11036537687,luminaria,4.7080656,-74.0601468,Sin registro,True
node,11036537688,luminaria,4.7080155,-74.0598591,Sin registro,True
node,11036537695,luminaria,4.7082862,-74.0598068,Sin registro,True
node,11036537696,luminaria,4.7083122,-74.0599021,Sin registro,True
node,11036537697,luminaria,4.7081231,-74.0598518,Sin registro,True
node,11036537698,luminaria,4.7081478,-74.0599356,Sin registro,True
node,11038041331,luminaria,4.7088325,-74.0595269,Sin registro,True
node,11038196859,luminaria,4.7082855,-74.0615516,Sin registro,True
node,11038196862,luminaria,4.70824,-74.0612733,Sin registro,True
node,11038196864,luminaria,4.7081993,-74.0609877,Sin registro,True
node,11038196890,luminaria,4.7087446,-74.0601709,Sin registro,True
node,11038196933,luminaria,4.7089153,-74.0599171,Sin registro,True
node,11038196934,luminaria,4.7089053,-74.0597897,Sin registro,True
node,11038196935,luminaria,4.7090537,-74.0597777,Sin registro,True
node,11038196936,luminaria,4.7090483,-74.0598779,Sin registro,True
node,11038196959,luminaria,4.7086003,-74.0596446,Sin registro,True
node,11038196960,luminaria,4.7086571,-74.0595916,Sin registro,True
node,11038196961,luminaria,4.708767,-74.0595591,Sin registro,True
node,11038196981,luminaria,4.7085241,-74.0596182,Sin registro,True
node,11038196982,luminaria,4.708484,-74.0596294,Sin registro,True
node,11038196983,luminaria,4.7084435,-74.0596406,Sin registro,True
node,11038196984,luminaria,4.7083913,-74.0596552,Sin registro,True
node,11038196985,luminaria,4.708346,-74.0596678,Sin registro,True
node,11038196986,luminaria,4.7082972,-74.0596813,Sin registro,True
node,11038197003,luminaria,4.7081111,-74.0604264,Sin registro,True
node,11038197004,luminaria,4.7081538,-74.060702,Sin registro,True
node,11038197005,luminaria,4.7082708,-74.0607429,Sin registro,True
node,11038277541,luminaria,4.7085762,-74.0601864,Sin registro,True
node,11038277543,luminaria,4.7086444,-74.0602487,Sin registro,True
node,11038277544,luminaria,4.7086504,-74.060175,Sin registro,True
node,11040568561,luminaria,4.7096143,-74.0613909,Sin registro,True
node,11040568589,luminaria,4.709102,-74.06146,Sin registro,True
node,11040572205,luminaria,4.7086299,-74.0615617,Sin registro,True
node,11040572206,luminaria,4.7085619,-74.0615709,Sin registro,True
node,11142471159,luminaria,4.7107635,-74.0674485,Sin registro,True
node,11142471167,luminaria,4.7106967,-74.0672915,Sin registro,True
node,11142471171,luminaria,4.7105015,-74.0668564,Sin registro,True
node,11142471172,luminaria,4.7105476,-74.0669643,Sin registro,True
node,11142471173,luminaria,4.7106171,-74.0671192,Sin registro,True
node,11142499006,luminaria,4.7103335,-74.0665251,Sin registro,True
node,11142499008,luminaria,4.7103878,-74.0665977,Sin registro,True
node,11142499009,luminaria,4.7104253,-74.0666391,Sin registro,True
node,11142499012,luminaria,4.7105269,-74.0664953,Sin registro,True
node,11142499019,luminaria,4.7106034,-74.0665288,Sin registro,True
node,11142499020,luminaria,4.7106255,-74.0665519,Sin registro,True
node,11142499023,luminaria,4.7107164,-74.0665442,Sin registro,True
node,11142499050,luminaria,4.7107421,-74.066279,Sin registro,True
node,11142499056,luminaria,4.7104284,-74.0664124,Sin registro,True
node,11142499064,luminaria,4.7103166,-74.0664547,Sin registro,True
node,11142499065,luminaria,4.7100304,-74.0657882,Sin registro,True
node,11142499066,luminaria,4.7100959,-74.0659437,Sin registro,True
node,11142499067,luminaria,4.7101627,-74.0660966,Sin registro,True
node,11142499068,luminaria,4.7102556,-74.0663092,Sin registro,True
node,11142499108,luminaria,4.709989,-74.0655917,Sin registro,True
node,11142499109,luminaria,4.7099378,-74.065526,Sin registro,True
node,11142499124,luminaria,4.7098394,-74.0652512,Sin registro,True
node,11206915482,luminaria,4.711256,-74.0685984,Sin registro,True
node,11206915486,luminaria,4.7115718,-74.0685054,Sin registro,True
node,11206915490,luminaria,4.7113175,-74.0684724,Sin registro,True
node,11206915493,luminaria,4.71125,-74.0685153,Sin registro,True
node,11206915500,luminaria,4.7111501,-74.0683031,Sin registro,True
node,11206915503,luminaria,4.7110686,-74.0681391,Sin registro,True
node,11206915507,luminaria,4.7109987,-74.0679738,Sin registro,True
node,11206915516,luminaria,4.7108537,-74.0676345,Sin registro,True
node,11210263263,luminaria,4.7113095,-74.0686702,Sin registro,True
node,11435251217,luminaria,4.7094817,-74.0577395,Sin registro,True
node,11570012940,luminaria,4.6151632,-74.0688325,Sin registro,True
node,11570023772,luminaria,4.6160982,-74.0681995,Sin registro,True
node,11641079183,luminaria,4.6847603,-74.0498679,Sin registro,True
node,11641079184,luminaria,4.6849442,-74.0498405,Sin registro,True
node,11641079185,luminaria,4.6845523,-74.0499108,Sin registro,True
node,11641079186,luminaria,4.6852442,-74.0496549,Sin registro,True
node,12410529194,luminaria,4.5987738,-74.0761459,Sin registro,True
node,12458471950,luminaria,4.7627201,-74.0430779,Sin registro,True
node,12458471951,luminaria,4.7627529,-74.0432606,Sin registro,True
node,12458471952,luminaria,4.7627465,-74.0433169,Sin registro,True
node,12458471953,luminaria,4.7629083,-74.0429283,Sin registro,True
node,12458471967,luminaria,4.7629453,-74.0423138,Sin registro,True
node,12458471968,luminaria,4.7629179,-74.0423185,Sin registro,True
node,12458471973,luminaria,4.7626055,-74.0423198,Sin registro,True
node,12458471974,luminaria,4.7622671,-74.0423664,Sin registro,True
node,12458471977,luminaria,4.7622881,-74.0425508,Sin registro,True
node,12458471987,luminaria,4.7623844,-74.0431044,Sin registro,True
node,12458471988,luminaria,4.7624084,-74.0433679,Sin registro,True
node,12458471989,luminaria,4.762648,-74.0433384,Sin registro,True
node,12458471990,luminaria,4.7629022,-74.0422759,Sin registro,True
node,12458471991,luminaria,4.7631943,-74.042235,Sin registro,True
node,12458471992,luminaria,4.7629864,-74.042577,Sin registro,True
node,12458471993,luminaria,4.7630967,-74.0424526,Sin registro,True
node,12486827446,luminaria,4.7265526,-74.0409183,Sin registro,True
node,12516963150,luminaria,4.7632504,-74.0422774,Sin registro,True
node,13157344060,luminaria,4.7336726,-74.0830073,Sin registro,True
node,13157344061,luminaria,4.7337432,-74.0827341,Sin registro,True
node,13157344062,luminaria,4.7338104,-74.0824591,Sin registro,True
node,13157344063,luminaria,4.733838,-74.0822118,Sin registro,True
node,13157344064,luminaria,4.7338139,-74.0819597,Sin registro,True
node,13157344065,luminaria,4.7337899,-74.0816659,Sin registro,True
node,13235550785,luminaria,4.7625747,-74.0430714,Sin registro,True
node,13235550786,luminaria,4.7625579,-74.0429675,Sin registro,True
node,13235550787,luminaria,4.7626417,-74.0428487,Sin registro,True
node,13235550788,luminaria,4.762645,-74.0428116,Sin registro,True
node,13235550789,luminaria,4.7626895,-74.0427511,Sin registro,True
node,13235550791,luminaria,4.762743,-74.0426786,Sin registro,True
node,13235550792,luminaria,4.7627937,-74.0426106,Sin registro,True
node,13235550793,luminaria,4.7628348,-74.0425356,Sin registro,True
node,13235585807,luminaria,4.762636,-74.0432856,Sin registro,True
node,13235585809,luminaria,4.7626279,-74.0433075,Sin registro,True
node,13235585810,luminaria,4.7626111,-74.0433102,Sin registro,True
node,13235585813,luminaria,4.7624223,-74.0433014,Sin registro,True
node,13235585814,luminaria,4.762424,-74.0431023,Sin registro,True
node,13235585815,luminaria,4.7624123,-74.0430285,Sin registro,True
node,13235585816,luminaria,4.7623994,-74.0429469,Sin registro,True
node,13235585817,luminaria,4.7623704,-74.0428945,Sin registro,True
node,13235585818,luminaria,4.7623763,-74.0428264,Sin registro,True
node,13235585819,luminaria,4.7623649,-74.0427515,Sin registro,True
node,13451325740,luminaria,4.6632701,-74.0944585,Sin registro,True
node,13451325752,luminaria,4.6630553,-74.0944048,Sin registro,True
node,13451325753,luminaria,4.6628592,-74.0943559,Sin registro,True
node,13451338410,luminaria,4.663247,-74.0945373,Sin registro,True
node,13451345094,luminaria,4.6626486,-74.0942917,Sin registro,True
node,13451361489,luminaria,4.6624982,-74.0940407,Sin registro,True
node,13451361490,luminaria,4.6631515,-74.0934206,Sin registro,True
node,13451418017,luminaria,4.6631968,-74.0933947,Sin registro,True
node,13451418018,luminaria,4.66306,-74.0932307,Sin registro,True
node,13451418019,luminaria,4.6629529,-74.0930884,Sin registro,True
node,13451428991,luminaria,4.6630048,-74.0935509,Sin registro,True
node,13451428992,luminaria,4.6630128,-74.0937332,Sin registro,True
node,13451467341,luminaria,4.6628201,-74.0938096,Sin registro,True
node,13984293786,luminaria,4.6376981,-74.0843745,Sin registro,True
node,13984293787,luminaria,4.6378272,-74.084124,Sin registro,True
node,13984310503,luminaria,4.6379101,-74.0839796,Sin registro,True
node,13984310505,luminaria,4.637992,-74.0839542,Sin registro,True
node,13984310514,luminaria,4.6376697,-74.0846105,Sin registro,True
node,13984310515,luminaria,4.6375891,-74.0846212,Sin registro,True
node,13984310543,luminaria,4.6381832,-74.0836363,Sin registro,True
node,13984310544,luminaria,4.6382533,-74.0834684,Sin registro,True
node,13984310552,luminaria,4.6383262,-74.0835442,Sin registro,True
node,313416844,hospital,4.7118162,-74.0307709,Clínica El Bosque,False
node,326170171,hospital,4.7415046,-74.0346193,Fundación Cardio Infantil Urgencias,False
node,370255315,hospital,4.6686029,-74.0572938,Consultorios Country,False
node,392333383,hospital,4.6938583,-74.0555222,Clínica Vascular Navarra,False
node,609071708,hospital,4.7044138,-74.0410976,Clínica la Carolina,False
node,626874480,hospital,4.6906198,-74.0571618,Clínica de Hipertensión Arterial y Cuidados Coronarios - CHACC,False
node,679776977,hospital,4.5871845,-74.0866405,Clínica SaludCoop Policarpa,False
node,815175854,hospital,4.5924102,-74.1068885,Clínica De Cancer De Bogotà,False
node,1042145111,hospital,4.6499703,-74.082965,Dispensario Medico Fuerza Aerea,False
node,1193314956,hospital,4.7444966,-74.0929713,Nueva Eps,False
node,1230757169,hospital,4.5876389,-74.1652085,CAPS Ismael Perdomo,False
node,1317977132,hospital,4.6646389,-74.0690447,Totalfarma,False
node,1317977136,hospital,4.6721415,-74.0788844,Drogas Popular,False
node,1460310724,hospital,4.6728771,-74.1420402,Hospital Fontibón,False
node,1626840072,hospital,4.6933194,-74.0555373,Clínica Odontologica Jasban,False
node,1626844670,hospital,4.6976859,-74.0503492,Instituto de Ortopedia y Fractura,False
node,1626845467,hospital,4.692218,-74.0511921,LaFam,False
node,1626846961,hospital,4.688106,-74.0519818,Clínica de la Sabana,False
node,1626852523,hospital,4.6846581,-74.0571037,Edificio Dalí - Clínica Estetica,False
node,1661279380,hospital,4.6655942,-74.0633017,Hospital de Chapinero,False
node,1661458473,hospital,4.6811406,-74.0485803,Sanitas CLL 95,False
node,2040979151,hospital,4.6012791,-74.0669169,Centro Médico Uniandes,False
node,2315535486,hospital,4.6359714,-74.0788582,Salud Total,False
node,2374397659,hospital,4.6391828,-74.0742149,IMEVI sede Galerias,False
node,2819032330,hospital,4.6054814,-74.1876999,Policlínico Bosa,False
node,3419842531,hospital,4.5994773,-74.132597,Odontología,False
node,3419846101,hospital,4.625976,-74.0670123,Instituto Laboratorio Clinico,False
node,3428155437,hospital,4.6776186,-74.1068448,Colsubsidio Clinic,False
node,3544818813,hospital,4.6081771,-74.0806549,Clínica San Francisco de Asis,False
node,3649459146,hospital,4.605784,-74.0549947,Puesto de la Cruz Roja,False
node,3697926116,hospital,4.7046979,-74.0510595,Laboratorio Clínico Gómez Vesga,False
node,3754553226,hospital,4.7062068,-74.0500367,Gastromedicall,False
node,3755437887,hospital,4.6387856,-74.0675683,Tania Salud,False
node,4056991817,hospital,4.6496384,-74.0636895,Sin registro,True
node,4101111353,hospital,4.6349383,-74.0674557,Nueva Esps,False
node,4103735736,hospital,4.6292389,-74.0662134,IPS CRC Valoramos,False
node,4103811703,hospital,4.632092,-74.0657887,Salud Ocupacional Colcan,False
node,4115069403,hospital,4.7422053,-74.0382268,clínica orquídeas materno infantil colsubsidio,False
node,4117589314,hospital,4.6284326,-74.0671731,Fundemos I.p.s.,False
node,4124935696,hospital,4.6373158,-74.0664165,Clínica De Marly Archivo 50,False
node,4230329693,hospital,4.6277,-74.0748375,Goleman Teusaquillo,False
node,4230798790,hospital,4.6304281,-74.1317367,Orthohand,False
node,4232060989,hospital,4.6373383,-74.0768908,Goleman LA Soledad,False
node,4236749589,hospital,4.6696738,-74.0590022,Country Medical Center,False
node,4267146497,hospital,4.6521807,-74.0520929,kekerkre,False
node,4313654837,hospital,4.6060582,-74.0714421,Drogueria Cafam,False
node,4366360695,hospital,4.6794398,-74.0526243,Medicentro 93,False
node,4549292213,hospital,4.6682047,-74.060822,Centro Nacional de La Salud - Medlucara Ltda,False
node,4564102289,hospital,4.6821974,-74.0458262,Cayre,False
node,4596421290,hospital,4.7082642,-74.1045036,Eps Cafam,False
node,4701904491,hospital,4.6718773,-74.0577017,Horus,False
node,4731462022,hospital,4.669341,-74.0575382,MEDICARTE,False
node,4753302623,hospital,4.5762585,-74.09135,Hospital Universitario Clínica San Rafael Urgencias,False
node,4831147422,hospital,4.6989769,-74.0719838,E.P.S. Sanitas,False
node,4832914021,hospital,4.6413289,-74.0765505,Centro Odontologíco Fuerza Aérea,False
node,4846075122,hospital,4.6042923,-74.0702002,Sin registro,True
node,4946357722,hospital,4.6689792,-74.0566707,Country,False
node,5131518962,hospital,4.6924345,-74.0441739,Eyebix,False
node,5131876240,hospital,4.7323395,-74.04908,Centro De Análisis Molecular,False
node,5131891129,hospital,4.6970704,-74.0442072,Colmédica,False
node,5133179544,hospital,4.6546368,-74.0606961,Vida Salud,False
node,5133412494,hospital,4.6489104,-74.0604659,Espinosa Gómez,False
node,5136183417,hospital,4.6227687,-74.069731,Ecografías,False
node,5136184122,hospital,4.6229641,-74.0701654,Orienta Familiar,False
node,5136291456,hospital,4.6222321,-74.0704604,Consultorio Medico Familliar,False
node,5137954661,hospital,4.6851401,-74.0924067,Unidad Medica,False
